	amir_1_mix_11	amir_1_mix_12	amir_1_mix_13	amir_1_mix_14	amir_1_mix_15	amir_1_mix_16	amir_1_mix_17	amir_1_mix_18	amir_1_mix_20	amir_1_mix_21	amir_1_mix_22	amir_1_mix_24
WBGene00002183	91.824128057072	100.668316111269	86.9798866811916	111.335878831662	122.272992322129	112.156553171061	95.8585003837189	115.31731088522	87.8815609713181	178.153584139095	183.562448114147	150.669211584821
WBGene00002184	14.31025372318	9.58745867726372	10.166480261438	15.3566729422982	16.7081107520922	11.9315482096874	10.1497235700408	16.0907875653795	7.17400497725046	3.45929289590476	5.82737930521103	8.19968498420793
WBGene00002185	95.401691487867	117.925741730344	108.442456122005	114.535185694641	117.716234844286	128.860720664624	98.1139945103946	115.31731088522	122.854835235414	127.1290139245	122.374965409432	98.3962198104951
WBGene00002186	3.57756343079501	0.958745867726371	5.64804458968777	2.55944549038303	3.79729789820276	5.9657741048437	1.12774706333787	4.02269689134488	7.17400497725046	0	7.7698390736147	2.04992124605198
WBGene00002187	28.6205074463601	46.0198016508658	27.1106140305013	37.7518209831498	34.9351406634654	39.3741090919684	38.3434001534876	32.181575130759	39.4570273748775	14.7019948075952	26.2232068734496	23.5740943295978
WBGene00002188	3.57756343079501	9.58745867726372	3.38882675381266	8.95805921634062	9.11351495568663	4.77261928387496	6.76648238002722	12.0680906740346	7.17400497725046	2.59446967192857	8.74106895781654	3.07488186907797
WBGene00002189	1.19252114359834	2.87623760317911	4.51843567175021	2.55944549038303	8.35405537604608	5.9657741048437	6.76648238002722	4.02269689134488	2.69025186646892	0	4.85614942100919	0
WBGene00002190	1117.39231155164	851.366330541018	1009.87037263617	1009.70124595611	974.386640678829	1128.72446063643	1026.24982763746	969.469950814115	1012.43145241447	838.013704032929	898.3876428867	870.191568949066
WBGene00002191	3123.21287508405	2887.74255359183	3328.95748116197	3100.12835022645	3467.69244063876	2919.6498469105	3277.23296605985	2815.88782394141	3341.2928181544	3408.26832569017	3152.61220411917	3732.90658906066
WBGene00002192	1605.13345928336	2167.72440692933	1833.35527381265	2142.8957368232	1914.59760027383	2005.69325404845	1859.65490744415	2790.41074362956	2102.88020895654	2908.40050223193	2650.48635398682	2421.98195221042
WBGene00002196	4183.36417174297	3826.35475809595	4355.77198756721	3971.61953970187	4199.05201583262	3955.30823151137	4799.69150156597	3856.42541983595	4280.19071955206	4675.23434881529	4058.76968607948	4670.74555912944
WBGene00002198	9.5401691487867	6.7112210740846	10.166480261438	10.8776433341279	6.83513621676498	8.35208374678117	9.02197650670296	12.0680906740346	7.17400497725046	5.18893934385715	8.74106895781654	3.07488186907797
WBGene00002200	2.38504228719667	2.87623760317911	0	0.639861372595759	0.759459579640553	3.57946446290622	6.76648238002722	2.68179792756325	3.58700248862523	4.32411611988096	4.85614942100919	4.09984249210396
WBGene00002201	710.742601584609	784.254119800172	755.708366100223	795.987547509124	780.724447870488	750.494382389337	771.378991323103	867.561629566711	868.054602247306	926.225672878501	862.452137171232	958.338182529301
WBGene00002202	7955.30854894451	7322.90093769402	7424.91941760354	7552.92364212034	6957.4092090871	6194.85983046969	7673.19101895086	6528.83705465273	7243.0547751565	8468.34900917486	8307.90042946252	5717.23035523898
WBGene00002203	77.5138743338919	60.4009896667614	149.108377167757	124.772967656173	93.413528295788	64.4303603323119	127.435418157179	52.2950595874834	121.958084613258	89.0767920695477	71.871011430936	104.545983548651
WBGene00002207	336.290962494731	220.511549577065	369.38211616558	387.75599179303	308.340589334064	325.731266124466	395.839219231592	203.816642494807	344.352238908022	354.577521830238	248.63485035567	343.361808713707
WBGene00002210	155.027748667784	289.541252053364	281.272620566451	271.941083353197	347.073027895733	471.296154282652	293.214236467846	268.179792756325	306.688712777457	345.929289590476	262.232068734496	240.865746411108
WBGene00002213	22.6579017283684	23.0099008254329	21.4625694408135	20.4755639230643	30.3783831856221	15.5110126725936	30.4491707101225	25.4770803118509	23.315516176064	22.485403823381	15.5396781472294	25.6240155756498
WBGene00002214	609.37830437875	840.820125996028	717.301662890346	870.851328102828	782.243367029769	810.152123437774	541.318590402177	842.084549254861	801.695056207739	1127.72948406495	1257.74270004138	1141.80613405095
WBGene00002215	881.273125119171	711.389433852968	931.927357298482	658.417352401036	850.594729197419	966.455404984679	1181.87892237809	732.130834224767	853.706592292805	689.264109509024	649.75279253103	772.820309761597
WBGene00002216	209.883721273307	220.511549577065	187.515080377634	129.251997264343	165.562188361641	162.269055651749	221.038424414222	156.88517876245	156.931358877354	146.155124851976	182.591218229945	129.145038501275
WBGene00002217	285.012553320003	338.437291307409	282.402229484388	181.0807684446	243.786525064617	372.264304142247	192.844747830776	407.633284989614	244.812919848672	190.261109274762	210.756884871799	252.140313264394
WBGene00002219	882.465646262769	1626.03299166393	846.077079535227	1386.57959441501	1337.40831974701	1787.34592181117	870.620732896835	1551.42010109534	1153.22130009301	2159.46359026855	2249.36841181146	2295.91179557822
WBGene00002220	83.4764800518836	103.544553714448	85.8502777632541	88.3008694182147	93.413528295788	72.7824440790931	98.1139945103946	81.7948367906791	99.5393190593501	75.2396204859286	62.1587125889176	83.0218104651052
WBGene00002222	11.9252114359834	15.3399338836219	20.332960522876	8.95805921634062	9.87297453532719	9.54523856774991	16.916205950068	20.1134844567244	11.657758088032	6.91858579180953	13.5972183788257	9.22464560723392
WBGene00002223	934.936576581096	836.026396657396	869.798866811916	878.529664573977	773.129852074083	725.438131148993	826.638597426658	842.084549254861	1022.29570925819	877.795572335834	841.085079718792	1016.76093804178
WBGene00002225	71.5512686159002	141.894388423503	55.3508369789401	100.458235497534	87.3378516586636	132.44018512753	73.3035591169615	154.203380834887	67.2562966617231	159.992296435595	172.878919387927	148.619290338769
WBGene00002226	138.332452657407	225.305278915697	121.997763137256	178.521322954217	154.929754246673	168.234829756592	94.730753320381	229.293722806658	134.512593323446	243.01532593731	281.656666418533	239.840785788082
WBGene00002228	2899.01890008756	5370.89435100313	2862.42899805376	4602.52285308129	4253.73310556674	5317.89103705767	3188.14094805616	5732.34307016645	3871.27243584878	6692.00210712777	7614.44229214241	6163.08822625528
WBGene00002229	2763.07148971735	4213.6880886574	2917.7798350327	4425.28125287227	3440.3518957717	3692.81417089825	3303.17114851662	4549.67018411105	3439.03863596944	5527.08522443184	5054.28031738636	4378.63178156703
WBGene00002230	52.4709303183268	49.8547851217713	70.0357529121283	46.7098801994904	54.6810897341198	57.2714314064995	75.5590532436373	33.5224740945406	72.6368003946609	44.1059844227857	46.6190344416882	70.7222829887934
WBGene00002231	570.025106640005	569.495045429465	511.712839825712	661.616659264015	544.532518602276	566.748539960151	625.899620152518	603.404533701731	642.970196086073	802.555951849905	655.580171836241	729.771963594505
WBGene00002232	716.705207302601	663.452140466649	873.187693565729	697.448896129377	756.421741321991	507.090798911714	694.692191016128	498.814414526765	658.21495666273	454.897015811476	462.305424880075	616.00133443862
WBGene00002233	27.4279863027618	31.6386136349703	15.8145248511257	28.1539003942134	27.3405448670599	20.2836319564686	59.7705943569071	12.0680906740346	27.7992692868455	4.32411611988096	19.4245976840368	25.6240155756498
WBGene00002234	9.5401691487867	7.66996694181097	7.90726242556287	8.95805921634062	17.4675703317327	13.1247030306561	10.1497235700408	4.02269689134488	5.38050373293784	5.18893934385715	7.7698390736147	5.12480311512995
WBGene00002235	3.57756343079501	6.7112210740846	3.38882675381266	1.91958411778728	3.79729789820276	5.9657741048437	1.12774706333787	4.02269689134488	2.69025186646892	1.72964644795238	5.82737930521103	5.12480311512995
WBGene00002238	835.957321662434	1192.67985945161	842.688252781415	1038.49500772292	931.856904218958	1088.15719672349	737.546579422967	1131.71872543169	905.718128377871	1458.95677884783	1482.096803292	1440.06967535152
WBGene00002239	59.6260571799169	53.6897685926768	73.424579665941	71.0246123581292	101.008124092194	93.0660760355617	120.668935777152	67.0449481890813	94.1588153264123	67.4562114701429	82.5545401571562	80.9718892190533
WBGene00002240	1141.24273442361	1553.16830571672	1032.46255099492	1553.5834126625	1373.86237956976	1560.64650582711	1242.77726379833	1252.39963217204	1420.45298549559	1968.33765776981	1676.34278013237	1513.86684020939
WBGene00002241	201.536073268119	195.58415701618	181.867035787946	186.839520797962	210.370303560433	194.484235817904	208.633206717506	185.044057001864	310.275715266082	226.583684681762	204.929505566588	189.617715259808
WBGene00002242	11.9252114359834	7.66996694181097	5.64804458968777	7.6783364711491	13.67027243353	10.7383933887187	14.6607118233923	8.04539378268975	11.657758088032	5.18893934385715	1.94245976840368	2.04992124605198
WBGene00002244	2888.28620979517	2756.39436971332	2546.13850103125	3292.72662337777	2702.15718436109	2621.36114166832	2814.85667009132	2680.45702859947	2912.64602076369	3912.46026526829	3488.657744053	3064.63226284771
WBGene00002245	959.979520596661	840.820125996028	1104.75752174293	1332.83123911697	1117.16504165125	1143.04231848805	1140.15228103459	879.629720240746	1296.70139963802	1334.42223459526	1112.0582174111	1247.37707822263
WBGene00002246	22.6579017283684	3.83498347090549	23.7217872766886	19.8357025504685	14.4297320131705	9.54523856774991	50.7486178502041	5.3635958551265	28.6960199090018	6.91858579180953	14.5684482630276	22.5491337065718
WBGene00002247	956.401957165866	604.009896667614	1044.88824909224	1126.15601576854	1054.88935612073	675.325628668306	1419.83355274238	773.698702101998	1226.75485110983	712.614336556381	600.220068436736	872.241490195118
WBGene00002248	321.980708771551	237.76897519614	363.734071575892	331.448191004603	295.429776480175	256.528286508279	351.857083761415	337.90653887297	301.308209044519	179.883230587048	176.763838924734	200.892282113094
WBGene00002249	581.950318075989	583.87623344536	527.527364676837	545.801750824182	577.948740106461	546.464908003682	507.486178502041	488.087222816512	476.174580364999	587.214969079834	535.147666195213	581.152673255737
WBGene00002250	3062.39429676053	4294.22274154642	3417.0669767611	3798.21710772842	3883.87629028179	4173.65556374865	3676.45542648145	4797.73649241065	4028.20379472613	5122.34795561098	5026.11465074451	5237.54878366281
WBGene00002251	2010.5906481068	2514.79041104627	2350.71615822805	2861.46005824823	2644.43825630841	2581.98703257635	2458.48859807656	2685.82062445459	2979.00556680325	3165.25299975286	2843.76110094298	3357.77100103315
WBGene00002252	36.9681554515485	59.442243799035	13.5553070152506	25.5944549038303	25.8216257077788	38.1809542709996	32.7046648367982	56.3177564788283	14.3480099545009	6.05376256783334	35.935505715468	17.4243305914418
WBGene00002253	1222.3341721883	783.295373932446	1443.64019712419	1176.7050642036	1328.29480479133	888.900341621711	1957.76890195454	745.539823862583	1249.17361666374	528.406989849453	592.450229363121	784.094876614883
WBGene00002254	1873.45071659299	1568.50823960034	1918.07594265797	1233.65272636462	1113.36774375305	1503.37507442061	1679.21537731009	1689.53269436485	1502.05729211182	781.800194474477	1193.64152768406	797.419364714221
WBGene00002255	183.648256114144	132.306929746239	228.181001423386	119.014215302811	154.170294667032	113.34970799203	193.972494894114	96.544725392277	154.241107010885	108.967726221	82.5545401571562	99.4211804335211
WBGene00002256	326.750793345944	325.973595026966	364.86368049383	187.479382170557	165.562188361641	226.69941598406	218.782930287547	268.179792756325	260.954431047486	232.637447249595	270.973137692313	184.492912144678
WBGene00002257	104.941860636654	129.43069214306	98.2759758605671	97.2589286345553	95.6919070347097	124.088101380749	110.519212207111	113.976411921438	112.990578391695	65.7265650221905	108.777747030606	89.1715742032612
WBGene00002258	887.235730837163	732.481842942948	754.578757182286	611.707472201545	828.570401387843	824.469981289399	598.833690632409	868.902528530493	576.610650046506	578.566736840072	618.673436236571	618.051255684672
WBGene00002259	41.7382400259418	21.0924090899802	30.4994407843139	26.8741776490219	23.5432469688571	25.0562512403435	38.3434001534876	41.5678678772304	33.1797730197834	25.0798734953095	13.5972183788257	32.7987399368317
WBGene00002261	175.300608108956	116.966995862617	185.255862541759	210.514391584005	221.002737675401	182.552687608217	283.064512897805	101.908321247404	205.355892473794	140.966185508119	111.691436683211	203.967163982172
WBGene00002262	672.581924989462	623.184814022141	558.026805461151	657.137629655844	636.427127738783	640.724138860213	708.225155776182	654.358694325433	603.513168711195	682.345523717215	699.285516625323	819.968498420793
WBGene00002263	3878.07875898179	4890.56267127222	3623.78540874367	4728.57554348266	4765.60886224447	5531.46575001107	4065.52816333302	6099.74938624261	4734.8432849853	6499.14652818108	6072.12923602989	6324.00704407036
WBGene00002264	327.943314489543	395.962043370991	406.659210457519	332.727913749795	370.61627486459	335.276504692216	382.306254471538	400.928790170706	416.989039302683	435.870904884	417.62885020679	303.388344415693
WBGene00002265	3839.91808238665	4129.31845229748	3604.58205713873	3141.07947807258	3632.49516942076	4531.60201003927	3948.24246874588	4395.46680327617	2927.89078134034	2475.12406701986	3974.27268615392	3520.73974009428
WBGene00002266	383.991808238665	370.075904942379	386.326249934643	396.71405100937	388.083845196322	553.623836929495	444.332342955121	422.383173591212	459.136318544029	405.602092044834	453.564355922258	374.110627404487
WBGene00002267	83.4764800518836	106.420791317627	76.8134064197536	67.8253054951504	88.8567708179447	108.577088708155	72.1758120536236	89.8402305733689	59.1855410623163	40.646691526881	78.6696206203489	47.1481886591956
WBGene00002268	158.605312098579	130.389438010787	171.700555526508	153.566729422982	132.905426437097	170.62113939853	148.862612360599	172.97596632783	146.170351411478	137.506892612214	146.655712514478	136.319762862457
WBGene00002269	6706.73891159705	6947.07255754529	5144.23901228762	4015.76997441098	4786.8737304744	5792.76665580323	4205.36879918692	6135.95365826472	4096.35684201001	3671.17458577893	5450.54211014071	3738.03139217579
WBGene00002270	10.732690292385	14.3811880158956	16.9441337690633	7.03847509855335	8.35405537604608	3.57946446290622	7.89422944336509	10.727191710253	6.27725435509415	3.45929289590476	7.7698390736147	5.12480311512995
WBGene00002271	2499.52431698211	3593.37951223844	2316.82789068992	1649.56261855187	1935.86246850377	3183.3370623446	2161.8911204187	3963.69733693848	2067.90693469245	1397.55432994552	2823.36527337474	1567.16479260674
WBGene00002272	1894.91609717776	1769.84487182288	1695.54298582427	1603.49259972497	1924.47057480916	1984.21646727101	1093.91465143773	1987.21226432437	1384.58296060934	1338.74635071514	1637.4935847643	1281.20077878249
WBGene00002273	721.475291876994	594.42243799035	661.950825911406	479.896029446819	612.883880769926	695.609260624775	508.613925565379	618.154422303329	581.991153779444	497.27335378631	477.845103027304	712.347633003064
WBGene00002274	196.765988693726	229.140262386603	160.404466347133	142.689086088854	152.651375507751	232.665190088904	127.435418157179	319.133953380027	162.311862610292	89.9416152935239	223.382873366423	130.169999124301
WBGene00002275	13.1177325795817	10.5462045449901	5.64804458968777	7.6783364711491	6.83513621676498	3.57946446290622	4.51098825335148	2.68179792756325	6.27725435509415	7.78340901578572	7.7698390736147	15.3744093453899
WBGene00002276	516.36165517808	494.712867746808	529.786582512712	541.962582588608	476.181156434627	409.252103592277	536.807602148826	517.587000019707	596.339163733944	590.674261975738	558.457183416057	552.453775811009
WBGene00002280	1252.14720077825	929.024745826854	898.039089760355	1145.991718319	1223.48938280093	1113.21344796383	1126.61931627453	1005.67422283622	1121.83502831754	1170.97064526376	1101.37468868488	1409.32085666074
WBGene00002282	91.824128057072	99.7095702435426	124.256980973131	120.933799420598	97.2108261939908	153.916971904967	163.523324183991	100.567422283622	121.061333991102	38.0522218549524	48.5614942100919	83.0218104651052
WBGene00002295	250.429440155651	169.698018587568	268.846922469138	202.19619374026	191.383814069419	146.758042979155	286.447754087819	183.703158038083	289.650450956487	159.127473211619	168.022769966918	190.642675882834
WBGene00002297	1304.61813109658	1296.22441316605	1242.56980973131	1564.46105599663	1382.21643494581	1479.51197800124	1311.56983466194	1230.94524875153	1404.31147429678	1986.49894547331	1771.52330878415	1766.00715347378
WBGene00002299	35.7756343079501	37.3910888413285	27.1106140305013	33.9126527475752	33.4162215041843	50.112502480687	30.4491707101225	18.7725854929428	29.5927705311581	38.0522218549524	34.9642758312662	30.7488186907797
WBGene00002324	114.48202978544	84.3696363599207	132.164243398694	119.654076675407	123.03245190177	88.2934567516867	121.79668284049	107.27191710253	121.061333991102	176.423937691143	129.173574598844	112.745668532859
WBGene00002335	763.213531902936	764.120456577918	817.836856586789	813.263804569209	804.267694839345	797.027420407118	887.536938846903	915.83399226285	929.033644553935	935.738728342239	872.16443601325	914.264875739184
WBGene00002344	9151.40725597364	9214.50653471816	9190.49815633993	10000.3933922991	9569.95016305061	9262.46087518032	9323.08497261417	9316.56600035473	9906.40412296073	11950.127308903	11034.1427144171	10487.3970948019
WBGene00002348	51.2784091747285	37.3910888413285	46.3139656354397	60.1469690240013	56.9594684730415	77.555063362968	27.0659295201089	2.68179792756325	44.8375311078154	32.8632825110953	78.6696206203489	47.1481886591956
WBGene00002363	8883.08999866401	10217.3547123599	8902.44788226586	10932.0315507985	9551.72313313923	9610.86208290319	11157.9294446649	10543.4885522149	10893.7265579548	11082.7096152549	9979.38706017388	10783.6107148564
WBGene00002368	2287.25555342161	4262.58412791145	2184.66364729123	3562.10826124059	3040.87615688077	3572.30553398041	2132.56969677191	3970.40183175739	2753.92116064202	4463.35265894112	5268.92212179497	4467.80335577029
WBGene00002393	7.15512686159002	3.83498347090549	5.64804458968777	6.39861372595759	6.07567663712442	9.54523856774991	7.89422944336509	6.70449481890813	9.86425684371938	4.32411611988096	4.85614942100919	3.07488186907797
WBGene00002497	149.065142949792	109.297028920806	121.997763137256	69.7448896129377	126.829749799972	107.383933887187	110.519212207111	76.4312409355526	72.6368003946609	66.5913882461667	73.8134711993397	73.7971648578713
WBGene00002583	283.820032176404	278.995047508374	264.328486797387	337.206943357965	238.470308007134	294.709240779279	277.425777581116	294.997772031958	300.411458422363	335.551410902762	249.606080239872	289.038895693329
WBGene00002601	2.38504228719667	6.7112210740846	3.38882675381266	3.19930686297879	2.27837873892166	7.15892892581243	6.76648238002722	2.68179792756325	0.896750622156308	3.45929289590476	2.91368965260551	4.09984249210396
WBGene00002632	259.969609304438	178.326731397105	284.661447320263	259.143855901282	281.000044467005	213.574712953404	348.473842571402	195.771248712117	303.101710288832	217.070629218024	166.080310198514	236.765903919004
WBGene00002637	301.707849330379	236.810229328414	332.105021873641	288.577479040687	262.773014555631	143.178578516249	351.857083761415	242.702712444474	336.281483308615	279.33790134431	252.519769892478	191.66763650586
WBGene00002694	1079.2316349565	1266.50329126654	1203.03349760349	1483.19866167697	1280.44885127397	1185.99589204293	1478.47640003595	1323.46727725246	1249.17361666374	1430.41761245662	1276.19606784121	1361.14770737852
WBGene00002696	2045.17376127115	1820.65840281238	1977.94521530866	2090.42710427034	2064.97059704266	1592.86168599327	2165.27436160871	1782.05472286578	2184.48451557277	2200.97510501941	1894.86950407779	2200.5904576368
WBGene00002717	3459.50383757878	3422.72274778315	4475.51053286859	4541.73602268469	3972.73306109973	3677.30315822565	5286.87823292793	4001.24250792437	5045.11900025139	4597.40025865743	3717.86799672463	4339.68327789204
WBGene00002783	834.764800518836	705.636958646609	919.501659201168	1014.18027556428	1024.51097293511	905.604509115273	995.800656927339	848.789044073769	961.316666951562	896.82168326331	838.171390066186	898.890466393794
WBGene00002804	77.5138743338919	106.420791317627	66.6469261583157	119.654076675407	86.578392079023	125.281256201718	64.2815826102586	112.635512957657	95.0555659485686	169.505351899333	158.3104711249	146.569369092717
WBGene00002827	15.5027748667784	15.3399338836219	18.0737426870009	24.3147321586388	31.1378427652627	19.0904771354998	28.1936765834467	25.4770803118509	17.9350124431262	5.18893934385715	9.71229884201838	19.4742518374938
WBGene00002845	624.881079245529	563.742570223106	755.708366100223	806.865190843252	679.716323778295	569.134849602089	872.876227023511	606.086331629295	764.92828069933	745.477619067477	645.867872994222	614.976373815594
WBGene00002850	888.428251980761	1177.33992556798	1219.97763137256	1185.66312341994	955.400151187815	1175.25749865421	1187.51765769478	1352.96705445566	1205.23283617808	1692.45904932141	1492.78033201822	1483.11802151861
WBGene00002855	955.209436022268	1096.80527267897	917.242441365293	964.910949874404	928.819065900396	1030.88576531699	959.712750900527	1166.58209849001	1015.12170428094	1036.05822232348	1030.47490713815	1088.5081816536
WBGene00002879	1983.16266180403	2533.00658253307	1923.72398724765	2407.79834507784	2440.1436293851	2391.08226122135	1886.72083696426	2648.27545346871	2276.84982965486	3665.1208232111	3360.45539933836	2717.1706116419
WBGene00002881	41.7382400259418	77.6584152858361	76.8134064197536	87.0211466730232	61.5162259508848	88.2934567516867	92.4752591937053	93.8629274647137	78.0173041275987	57.9431560064048	93.2380688833764	56.3728342664295
WBGene00002889	52.4709303183268	62.3184814022141	40.6659210457519	87.6610080456189	62.2756855305253	57.2714314064995	57.5151002302313	48.2723626961385	78.0173041275987	60.5376256783334	53.4176436311011	55.3478736434035
WBGene00002891	682.122094138249	656.740919392564	729.727360987659	659.697075146227	748.827145525585	637.144674397307	627.027367215856	573.904756498536	607.10017119982	751.53138163531	625.472045425984	578.077791386659
WBGene00002915	348.216173930714	353.777225191031	334.364239709516	372.399318850732	356.186542851419	326.924420945435	314.641430671266	225.271025915313	382.912515660743	268.960022656595	237.95132162945	175.268266537444
WBGene00002957	62.0110994671135	63.2772272699405	54.2212280610026	74.223919221108	50.883791835917	62.0440506903744	82.3255356236645	76.4312409355526	90.5718128377871	75.2396204859286	73.8134711993397	61.4976373815594
WBGene00002977	14.31025372318	10.5462045449901	11.2960891793755	15.3566729422982	13.67027243353	19.0904771354998	31.5769177734603	14.7498886015979	18.8317630652825	17.2964644795238	13.5972183788257	16.3993699684159
WBGene00002978	2219.28184823651	2509.99668170764	2066.05471090779	1899.74841523681	2203.95170011688	2709.65459842001	1819.05601316398	2256.73295604448	1768.39222689224	1666.51435260212	2749.5518021754	2202.64037888285
WBGene00002979	385.184329382263	360.488446265116	455.232393928834	309.692904336347	383.527087718479	386.582161993871	337.196371938023	340.588336800533	260.954431047486	267.230376208643	323.419551439212	303.388344415693
WBGene00002980	7633.32784017296	5325.83329521999	7411.36411058829	6551.54059400797	6317.94424302976	5241.52912851567	8060.00826167575	5138.32482921119	6351.68465673313	4759.98702476496	4452.11778918122	4231.03745185129
WBGene00002981	2912.13663266714	2092.94222924667	3049.94407843139	2611.91412293589	2839.61936827603	2366.02600998101	3475.71644920731	2240.6421684791	2699.21937269049	2343.67093697548	2157.10157281228	2378.93360604332
WBGene00002982	120.444635503432	98.7508243758163	116.349718547568	116.454769812428	109.36217946824	88.2934567516867	124.052176967166	109.953715030093	113.887329013851	125.399367476548	108.777747030606	125.045196009171
WBGene00002983	0	0.958745867726371	2.25921783587511	7.6783364711491	15.1891915928111	7.15892892581243	0	5.3635958551265	15.2447605766572	0.864823223976191	0	15.3744093453899
WBGene00002985	202.728594411717	220.511549577065	201.070387392884	210.514391584005	220.24327809576	205.222629206623	215.399689097533	199.793945603462	267.23168540258	288.850956808048	272.915597460716	266.489761986758
WBGene00002986	48.8933668875318	70.9471942117515	48.5731834713148	71.664473730725	54.6810897341198	70.3961344371556	38.3434001534876	58.9995544063915	63.6692941730978	70.9155043660477	65.0724022415231	89.1715742032612
WBGene00002988	4.77008457439335	0.958745867726371	6.77765350762532	4.47902960817031	1.51891915928111	3.57946446290622	2.25549412667574	4.02269689134488	1.79350124431262	0.864823223976191	0.971229884201838	0
WBGene00002990	164.567917816571	124.636962804428	167.182119854758	120.933799420598	176.194622476608	120.508636917843	143.223877043909	166.271471508922	108.506825280913	102.913963653167	110.72020679901	101.471101679573
WBGene00002991	19.0803382975734	11.5049504127165	13.5553070152506	14.7168115697025	15.1891915928111	14.3178578516249	15.7884588867302	9.38629274647138	9.86425684371938	11.2427019116905	10.6835287262202	12.2995274763119
WBGene00002992	355.371300792305	449.651811963668	371.641334001455	532.364661999671	431.373041235834	478.455083208464	313.513683607928	422.383173591212	451.962313566779	782.665017698453	556.514723647653	534.004484596541
WBGene00002994	248.044397868454	311.592407011071	284.661447320263	326.969161396433	299.227074378378	273.232454001841	314.641430671266	305.72496374221	267.23168540258	390.035274013262	383.635804259726	401.784564226188
WBGene00002996	7.15512686159002	4.79372933863186	2.25921783587511	1.91958411778728	2.27837873892166	10.7383933887187	1.12774706333787	2.68179792756325	0.896750622156308	6.91858579180953	1.94245976840368	1.02496062302599
WBGene00002997	76.3213531902936	58.4834979313087	75.6837975018161	83.8218398100444	97.9702857736313	65.6235151532806	89.0920180036917	57.6586554426099	100.436069681506	80.4285598297858	79.6408505045507	113.770629155885
WBGene00002998	304.092891617576	351.859733455578	275.624575976763	359.602091398816	293.151397741253	310.220253451872	346.218348444726	431.769466337683	330.004228953521	478.247242858834	387.520723796533	364.885981797253
WBGene00002999	40.5457188823435	38.3498347090549	39.5363121278144	48.6294643172777	43.2891960395115	33.4083349871247	53.0041119768799	32.181575130759	41.2505286191901	35.4577521830238	34.9642758312662	40.9984249210396
WBGene00003000	22.6579017283684	14.3811880158956	32.758658620189	10.8776433341279	42.529736459871	42.9535735548746	30.4491707101225	40.2269689134488	26.9025186646892	28.5391663912143	23.3095172208441	22.5491337065718
WBGene00003001	15.5027748667784	19.1749173545274	19.2033516049384	17.2762570600855	15.1891915928111	11.9315482096874	20.2994471400817	6.70449481890813	15.2447605766572	5.18893934385715	8.74106895781654	22.5491337065718
WBGene00003002	807.336814216074	868.623756160093	858.502777632541	1061.53001713636	904.516359351898	797.027420407118	1164.96271642802	1020.42411143782	1032.15996610191	1226.31933159824	1152.84987254758	1321.1742430805
WBGene00003006	62.0110994671135	34.5148512381494	42.925138881627	43.5105733365116	25.0621661281382	31.0220253451872	42.854388406839	8.04539378268975	46.631032352128	42.3763379748334	26.2232068734496	25.6240155756498
WBGene00003007	155.027748667784	96.8333326403635	160.404466347133	95.339344516768	123.03245190177	188.518461713061	160.140082993977	116.658209849001	101.332820303663	95.9953778613572	77.698390736147	100.446141056547
WBGene00003009	1159.13055157758	1460.16995654726	1183.83014599856	1681.55568718165	1575.11916817451	1880.41199784673	1411.93932329901	1496.44324358029	1483.22552904653	2124.00583808552	1933.71869944586	1931.02581378097
WBGene00003010	579.565275788792	878.211214837356	625.803340537405	616.186501809716	693.386596211825	777.936943271618	694.692191016128	1056.62838345992	793.624300608332	992.817061124667	1012.99276922252	935.78904882273
WBGene00003011	29.8130285899584	19.1749173545274	29.3698318663764	29.4336231394049	30.3783831856221	33.4083349871247	36.0879060268118	28.1588782394141	30.4895211533145	25.9446967192857	19.4245976840368	23.5740943295978
WBGene00003012	835.957321662434	924.231016488222	875.446911401604	955.952890658063	970.589342780627	909.183973578179	970.990221533906	820.630165834355	965.800420062343	1053.354686803	907.128711844516	939.888891314833
WBGene00003014	832.379758231639	840.820125996028	856.243559796665	909.243010458573	1158.93531853148	972.421179089522	855.960021073443	1032.49220211185	797.211303096957	882.119688455715	1030.47490713815	804.594089075403
WBGene00003015	39.3531977387451	60.4009896667614	59.8692726506903	67.8253054951504	75.9459579640553	34.6014898080934	58.6428472935692	56.3177564788283	47.5277829742843	31.9984592871191	69.9285516625323	49.1981099052476
WBGene00003017	4.77008457439335	7.66996694181097	11.2960891793755	21.11542529566	6.83513621676498	8.35208374678117	9.02197650670296	9.38629274647138	13.4512593323446	7.78340901578572	9.71229884201838	7.17472436118194
WBGene00003018	3.57756343079501	5.75247520635823	14.6849159331882	8.95805921634062	2.27837873892166	9.54523856774991	5.63873531668935	4.02269689134488	0.896750622156308	2.59446967192857	2.91368965260551	3.07488186907797
WBGene00003019	39.3531977387451	47.9372933863186	56.4804458968777	37.7518209831498	50.1243322562765	34.6014898080934	51.876364913542	38.8860699496671	47.5277829742843	31.9984592871191	33.0218160628625	39.9734642980136
WBGene00003020	2522.18221871048	2037.33496891854	2068.31392874366	2593.99800450321	2159.90304449773	1876.83253338383	2938.90884705849	1988.55316328815	2701.90962455695	2425.82914325322	1909.43795234081	2927.28753936223
WBGene00003021	231.349101858077	242.562704534772	289.179882992014	303.934151982985	327.327078825078	214.767867774373	347.346095508064	250.748106227164	350.629493263116	375.333279205667	320.505861786606	336.187084352525
