	amir_1_mix_1	amir_1_mix_5	amir_1_mix_8	amir_1_mix_11	amir_1_mix_14	amir_1_mix_17	amir_1_mix_21
WBGene00004723	1826.34916799065	1840.72856336271	1612.44352573472	1366.22594483221	1546.76445697769	1717.27821149008	1673.90303288848
WBGene00004726	1625.07252151831	1406.73565004955	1383.5477570973	1165.63413198308	1612.26685117255	1499.21113701515	1840.57646121677
WBGene00004727	570.058690008917	501.692957261845	453.976607797552	451.331578910552	437.763525559724	574.697602522473	403.242165310393
WBGene00004728	94.5594983427114	61.2863555746004	67.3970874321296	73.3872486033419	56.4228544054755	77.2320888765379	58.2460905448346
WBGene00004729	220.188546140885	211.651716344841	209.82112125097	156.559463687129	215.314800719746	243.053926758516	142.478898409672
WBGene00004732	1211.71242876303	1517.19361649214	1439.50005609756	1181.5347025138	1286.7004958674	1458.3235605511	1359.37414394637
WBGene00004735	17.5610496922178	25.6547534963444	29.2477926592261	33.0242618715038	16.2134639096194	19.3080222191345	19.7140614151748
WBGene00004736	5508.7662034511	6561.91583873163	6546.41898303025	6691.69395181472	6539.2142640277	7605.0892223132	5858.66061510967
WBGene00004737	399.851592992037	407.625527775249	409.469097229165	281.31778631281	385.880441048942	412.283062679165	581.564811747656
WBGene00004738	2662.52530333549	2540.53322817966	2308.03233376067	2219.96427025109	2839.30179985255	2914.37558907641	3106.75686029141
WBGene00004739	249.907245620023	245.145422298402	249.24205918297	299.664598463646	304.16458294446	417.961892743617	212.374207063474
WBGene00004740	13.5084997632445	6.41368837408609	8.9015021136775	26.9086578212253	6.48538556384776	13.6291921546832	8.96093700689763
WBGene00004743	2811.11880073118	2435.77631806958	2480.97580339783	2434.01041201084	2765.36840442468	2537.30127279685	2722.3326626955
WBGene00004744	43.2271992423824	69.1253080318167	44.5075105683875	41.5861075418937	54.4772387363212	55.6525346316229	68.103121252422
WBGene00004745	93.208648366387	108.320070317898	89.015021136775	95.4034231843444	70.0421640895558	99.9474091343431	77.9601519600094
WBGene00004746	97.2611982953603	118.29691889981	115.719527477807	116.196476955291	103.117630465179	156.735709778856	69.8953086538015
WBGene00004747	32.4203994317868	19.9536971638234	16.5313610682582	20.7930537709469	11.673694014926	24.9868522835858	2.68828110206929
WBGene00004749	262.064895406943	354.178124657865	288.66299711497	308.226444134036	292.490888929534	366.852422163555	252.698423594513
WBGene00004750	117.523947940227	103.331646026943	122.077743273291	91.7340607541773	72.6363183150949	99.9474091343431	73.4796834565606
WBGene00004751	522.778940837562	689.827816235037	483.224400456778	518.603223463616	537.638463242979	720.075652172427	456.111693651089
WBGene00004752	302.590394696676	275.075968044137	255.600274978454	251.962886871474	244.499035757061	263.497714990541	362.917948779354
WBGene00004753	36.4729493607601	25.6547534963444	22.8895768637421	24.4624162011139	33.0754663756236	46.5664065285008	52.869528340696
WBGene00004754	3351.45879126096	3129.87992655401	3513.55004858442	3023.55464245768	3670.72822913783	3134.71419557712	4601.44115304193
WBGene00004755	1276.5532276266	1316.23138077078	1205.51771482375	1072.67695041885	1527.95683884253	1168.70322726408	1774.26552736573
WBGene00004756	1145.52077992313	1202.92288616192	1265.2849433013	932.018057262442	1220.54956311615	1014.239049511	1713.33115571883
WBGene00004758	232.346195927805	207.37592409545	178.03004227355	200.591812849134	226.339956178287	265.769247016321	163.089053525537
WBGene00004759	1130.66143018356	1215.7502629101	1242.39536643756	1214.55896438531	1192.6624051916	1167.56746125119	1310.08899040843
WBGene00004760	761.879386646989	893.640580122662	774.430683889942	753.44241899431	963.079756231392	964.265344943833	1080.68900303185
WBGene00004762	825.369335534238	1049.70699722542	927.027862981556	796.251647346259	1134.29393511697	839.331083525904	1175.67493530497
WBGene00004764	10.8067998105956	12.8273767481722	15.2597179091614	23.2392953910583	9.07953978938686	12.4934261417929	12.5453118096567
WBGene00004765	25.6661495501645	14.2526408313024	17.803004227355	12.231208100557	9.07953978938686	5.67883006445131	9.85703070758739
WBGene00004766	925.332233782247	893.640580122662	878.705422935879	1010.29778910601	867.74458844283	900.662448221978	890.717138485624
WBGene00004767	383.641393276143	461.072930892633	433.630317252004	379.167451117266	411.173444747948	366.852422163555	536.760126713168
WBGene00004768	1308.97362705839	1366.8282557219	1495.45235509782	1295.28493784898	1590.86507881186	1415.16445206127	1705.26631241262
WBGene00004769	441.727942258095	378.407614071079	404.382524592778	365.713122206654	298.327735936997	419.097658756507	297.503108629001
WBGene00004771	74.2967486978447	109.032702359463	115.719527477807	50.1479532122836	63.556778525708	95.4043450827821	65.4148401503527
WBGene00004773	79.7001486031425	70.550572114947	48.3224400456778	69.7178861731748	85.6070894427904	71.5532588120865	53.7656220413858
WBGene00004774	375.536293418197	403.349735525858	401.839238274584	342.473826815595	322.972201079618	385.024678369799	245.529673988995
WBGene00004775	476.85004164253	523.071918508799	403.110881433681	368.159363826765	524.019153558899	421.369190782287	606.65543536697
WBGene00004777	1.35084997632445	4.27579224939073	2.54328631819357	2.4462416201114	1.94561566915433	3.40729803867079	0
WBGene00004778	112.120548034929	122.572711149201	139.880747500646	122.31208100557	84.9585508864056	95.4043450827821	110.219525184841
WBGene00004779	55.3848490293024	45.6084506601677	22.8895768637421	39.1398659217823	42.1550061650104	48.8379385542813	28.6749984220724
WBGene00004780	9.45594983427114	6.41368837408609	2.54328631819357	9.78496648044558	7.78246267661731	14.7649581675734	9.85703070758739
WBGene00004781	1102.29358068075	982.719585318302	905.409929276911	780.351076815535	848.936970307672	1006.28868742077	813.653080226305
WBGene00004782	189.118996685423	222.341196968318	190.746473864518	178.575638268132	193.264489802663	215.79554244915	198.932801553127
WBGene00004783	1566.98597253636	1792.26958453628	1864.22887123589	1416.3738980445	1569.46330645116	1695.69865724516	1847.74521082229
WBGene00004786	956.40178323771	1249.95660090522	1210.60428746014	995.620339385338	879.418282457756	1367.46227951988	634.434340088352
WBGene00004787	4.05254992897335	18.5284330806931	10.1731452727743	15.9005705307241	27.8871579245454	10.2218941160124	21.5062488165543
WBGene00004788	1263.04472786336	1354.00087897373	1379.73282762001	1221.89768924564	1110.94654708712	1200.50467562501	1011.68978807874
WBGene00004789	13.5084997632445	10.6894806234768	16.5313610682582	12.231208100557	6.48538556384776	9.0861281031221	6.27265590482834
WBGene00004790	2.7016999526489	4.27579224939073	2.54328631819357	6.11560405027849	8.43100123300209	7.95036209023184	8.06484330620787
WBGene00004793	2.7016999526489	1.42526408313024	8.9015021136775	0	3.89123133830866	2.27153202578053	7.1687496055181
WBGene00004795	168.856247040556	186.709594890062	169.128540159872	146.774497206684	230.231187516595	153.328411740185	258.074985798652
WBGene00004796	64.8407988635735	42.0452904523421	68.6687305912264	92.957181564233	53.8287001799364	56.7883006445131	65.4148401503527
WBGene00004798	82211.3787091296	78594.7626001341	77726.6448134728	50151.6225747138	65958.9653385573	61909.4695966353	95261.9291329273
WBGene00004800	151.295197348338	111.170598484159	120.806100114195	132.097047486015	119.979632931184	97.6758771085626	120.076555892428
WBGene00004801	29.7186994791379	34.2063379951258	24.1612200228389	31.8011410614481	23.9959265862367	29.5299163351468	17.9218740137953
WBGene00004802	1.35084997632445	2.85052816626048	5.08657263638714	8.56184567038988	6.48538556384776	3.40729803867079	3.58437480275905
WBGene00004803	40.5254992897335	42.7579224939073	43.2358674092907	35.4705034916152	27.8871579245454	34.0729803867079	37.63593542897
WBGene00004804	2874.60874961843	2865.49343913335	2571.2624676937	2569.77682192702	2642.79461726796	2789.44132765849	3501.0380885949
WBGene00004806	198.574946519694	208.80118817858	200.919619137292	182.245000698299	182.887872900507	206.709414346028	202.517176355886
WBGene00004807	2840.83750021032	2711.56491815529	2803.97316580841	2890.23447416161	2635.66069314773	3033.63102042989	2674.83969655894
WBGene00004808	4596.9424694321	4754.68098132249	4453.29434315694	4137.81770041842	4502.8031969795	4267.07291042872	5545.92391356894
