	amir_1_mix_11	amir_1_mix_12	amir_1_mix_14	amir_1_mix_16	amir_1_mix_17	amir_1_mix_18	amir_1_mix_21	amir_1_mix_22
WBGene00010488	62.5975176100566	50.7549432330248	36.3632715349783	44.2927195930097	64.1969867424683	76.3535376674272	32.6892488385235	33.3176104254921
WBGene00010491	151.856940868841	106.209418246885	146.706992054912	132.878158779029	212.51416300955	136.909791679525	119.860579074586	104.712489908689
WBGene00010492	333.853427253635	341.186007288667	389.964739564767	370.660127120449	333.16022430143	309.363471583541	466.869528283528	345.551216698675
WBGene00010493	40.5724651176293	49.8150368768577	70.2187312399581	50.1207090131425	39.8464055642907	59.2398137074866	103.935047589152	59.9716987658858
WBGene00010495	243.434790705776	102.449792822217	147.333945012412	89.7510370700459	244.612656380784	109.264545282698	119.860579074586	83.7699919269515
WBGene00010496	383.699598683865	420.138141206705	464.572141507223	439.430402278017	425.028326019101	556.854248850374	578.34824868157	514.043132279021
WBGene00010497	5.79606644537561	1.87981271233425	2.5078118299985	4.66239153610628	5.53422299504037	3.94932091383244	0.838185867654449	7.61545381154105
WBGene00010498	140.26480797809	163.54370597308	168.650345567399	138.706148199162	170.454068247243	159.289276857909	200.326422369413	196.097935647182
WBGene00010500	639.885735569467	755.684710358369	621.937333839629	648.072423518773	505.82798174669	629.258465603969	840.700425257412	785.343674315171
WBGene00010501	46.3685315630049	49.8150368768577	26.9589771724839	20.9807619124783	42.0600947623068	93.4672616273678	25.1455760296335	37.1253373312626
WBGene00010502	353.560053167912	432.356923836878	433.851446589741	299.558656194829	405.105123236955	413.362255647796	632.830330079109	441.696321069381
WBGene00010503	61.4383043209815	56.3943813700276	63.3222487074622	65.2734815054879	50.9148515543714	81.6192988858705	41.9092933827224	54.26010840723
WBGene00010504	97.3739162823102	60.1540067946961	97.8046613699416	55.9486984332754	71.9448989355248	56.606933098265	145.844340971874	69.4910160303121
WBGene00010507	25.5026923596527	17.8582207671754	14.4199180224914	17.4839682603986	17.7095135841292	13.1644030461081	4.19092933827224	13.3270441701968
WBGene00010512	2.31842657815024	3.7596254246685	3.76171774499776	9.32478307221256	6.64106759404845	6.58220152305407	2.51455760296335	2.85579517932789
WBGene00010513	10.4329196016761	1.87981271233425	5.01562365999701	3.49679365207971	7.74791219305652	9.2150821322757	3.3527434706178	0.951931726442631
WBGene00010514	22.0250524924273	13.1586889863398	20.6894475974877	12.8215767242923	40.9532501632988	23.6959254829947	8.38185867654449	21.8944297081805
WBGene00010515	2.31842657815024	5.63943813700276	1.25390591499925	0	7.74791219305652	0	0.838185867654449	1.90386345288526
WBGene00010516	59.1198777428312	17.8582207671754	47.6484247699716	34.9679365207971	46.4874731583391	38.1767688337136	10.8964162795078	14.2789758966395
WBGene00010519	329.216574097335	270.693030576132	326.642490857305	189.992455096331	459.340508588351	147.441314116411	264.866734178806	157.068734863034
WBGene00010524	79.9857169461834	56.3943813700276	44.5136599824734	48.9551111291159	88.547567920646	51.3411718798218	61.1875683387748	39.0292007841479
WBGene00010525	66.0751574772819	42.2957860275207	57.052719132466	87.4198413019928	49.8080069553634	60.5562540120974	36.0419923091413	39.9811325105905
WBGene00010528	54.4830245865307	59.214100438529	33.8554597049798	54.7831005492488	38.7395609652826	40.8096494429352	6.70548694123559	41.8849959634758
WBGene00010537	186.633339541095	172.942769534751	213.164005549873	178.336476256065	223.582608999631	207.997568128509	258.999433105225	239.886795063543
WBGene00010538	119.398968774738	116.548388164724	92.7890377099446	120.056582054737	114.004993697832	152.707075334854	54.4820813975392	72.34681120964
WBGene00010539	2103.97211967135	2345.06635863698	1561.11286417407	2271.75027596779	1995.64081201156	3098.90047705386	1098.86167249498	1855.31493483669
WBGene00010540	10.4329196016761	14.0985953425069	8.77734140499476	10.4903809562391	7.74791219305652	5.26576121844326	14.2491597501256	5.71159035865579
WBGene00010541	13.9105594689015	20.6779398356768	6.89648253249588	26.8087513326111	8.8547567920646	21.063044873773	8.38185867654449	9.51931726442631
WBGene00010542	104.329196016761	88.3511974797099	109.089814604935	78.0950582297802	111.791304499816	77.669977972038	121.536950809895	107.568285088017
WBGene00010545	15.0697727579766	9.39906356167126	8.77734140499476	26.8087513326111	8.8547567920646	27.6452463968271	5.86730107358114	7.61545381154105
WBGene00010546	1.15921328907512	2.81971906850138	4.38867070249738	2.33119576805314	2.21368919801615	3.94932091383244	1.6763717353089	3.80772690577052
WBGene00010550	207.499178744447	132.526796219565	198.117134569882	135.209354547082	244.612656380784	97.4165825412002	145.844340971874	113.279875446673
WBGene00010551	62.5975176100566	103.389699178384	80.2499785599521	81.5918518818599	75.2654327325491	94.7837019319786	119.860579074586	109.472148540903
WBGene00010552	295.599388714156	211.478930137603	306.579996217317	265.756317558058	419.49410302406	215.896209956174	344.494391605978	269.396678583265
WBGene00010553	379.062745527565	205.839492000601	341.062408879796	208.642021240756	465.981576182399	251.440098180666	234.692042943246	190.386345288526
WBGene00010554	4.63685315630049	3.7596254246685	2.5078118299985	1.16559788402657	3.32053379702422	3.94932091383244	2.51455760296335	0.951931726442631
WBGene00010555	565.696085068659	640.076228549813	638.238110734619	530.34703723209	480.370555969504	541.056965195045	788.732901462836	689.198569944465
WBGene00010556	2005.43899009996	3120.48910247486	2254.52283516865	3049.20406461351	1925.90960227405	3459.60512051722	4284.80615544954	5104.25791718539
WBGene00010557	250.390070440226	357.164415343508	383.068257032271	340.354582135759	270.07008215797	331.742956761925	514.646122739832	444.552116248709
WBGene00010558	3.47763986722537	12.2187826301726	9.40429436249439	10.4903809562391	16.6026689851211	23.6959254829947	15.0873456177801	3.80772690577052
WBGene00010560	3643.40736756311	4128.06871628602	3786.79586329774	4158.8532502068	3836.32338016199	4236.3049002376	3767.64547510675	4178.02834735671
WBGene00010562	23.1842657815024	31.0169097535152	24.4511653424854	15.1527724923454	21.0300473811534	35.543888224492	31.8510629708691	29.5098835197216
WBGene00010564	406.883864465368	441.755987398549	456.421753059728	463.907957842575	461.554197786367	437.05818113079	510.455193401559	516.898927458349
WBGene00010565	293.280962136006	461.494020878059	369.902244924779	453.417576886336	343.121825692503	472.602069355282	523.86616728403	568.303240686251
WBGene00010567	166.926713626818	142.865766137403	115.986297137431	149.196529155401	161.599311455179	164.555038076352	54.4820813975392	94.2412409178205
WBGene00010568	70.7120106335824	36.6563478905179	47.0214718124719	34.9679365207971	58.662763747428	38.1767688337136	34.3656205738324	25.702156613951
WBGene00010569	32.4579720941034	21.6178461918439	19.4355416824884	17.4839682603986	29.884804173218	25.0123657876055	30.1746912355602	37.1253373312626
WBGene00010571	4.63685315630049	1.87981271233425	3.13476478749813	3.49679365207971	1.10684459900807	2.63288060922163	0	7.61545381154105
WBGene00010572	20.8658392033522	17.8582207671754	26.9589771724839	19.8151640284517	38.7395609652826	38.1767688337136	32.6892488385235	24.7502248875084
WBGene00010573	56.801451164681	23.4976589041782	17.5546828099895	33.8023386367705	18.8163581831373	26.3288060922163	11.7346021471623	34.2695421519347
WBGene00010575	86.9409966806341	49.8150368768577	68.9648253249588	83.9230476499131	85.2270341236217	85.5686197997029	30.1746912355602	53.3081766807873
WBGene00010578	3.47763986722537	0.939906356167126	3.13476478749813	3.49679365207971	2.21368919801615	0	6.70548694123559	0
WBGene00010579	4782.91403072395	5476.83433738584	4740.39131165467	5232.36890139527	5239.80233170423	6208.3324765446	4262.17513702287	4841.52476068722
WBGene00010582	98.5331295713854	108.08923095922	110.343720519934	96.7446243742053	84.1201895246137	113.21386619653	164.284430060272	148.50134932505
WBGene00010583	88.1002099697093	93.9906356167126	92.162084752445	76.9294603457536	87.4407233216379	96.1001422365894	124.051508412858	103.760558182247
WBGene00010585	6.95527973445073	2.81971906850138	18.8085887249888	9.32478307221256	21.0300473811534	6.58220152305407	3.3527434706178	6.66352208509842
WBGene00010592	2.31842657815024	2.81971906850138	0.626952957499626	4.66239153610628	0	5.26576121844326	0.838185867654449	5.71159035865579
WBGene00010593	32.4579720941034	42.2957860275207	15.046870979991	46.6239153610628	23.2437365791696	27.6452463968271	19.2782749560523	46.6446545956889
WBGene00010594	0	10.3389699178384	2.5078118299985	5.82798942013285	0	3.94932091383244	0.838185867654449	1.90386345288526
WBGene00010595	31.2987588050283	16.9183144110083	15.046870979991	20.9807619124783	36.5258717672665	15.7972836553298	10.0582304118534	19.9905662552953
WBGene00010597	3151.90093299526	3276.5135575986	2342.2962492186	3534.09278436856	2221.43711020921	3601.78067341519	1726.66288736816	2643.51440433119
WBGene00010605	479.914301677101	657.934449316988	380.560445202273	656.231608706959	325.412312108374	727.99148844978	403.16740234179	500.716088108824
WBGene00010606	8.11449302352585	4.69953178083563	8.15038844749514	8.15918518818599	9.96160139107267	6.58220152305407	8.38185867654449	3.80772690577052
WBGene00010608	418.475997356119	525.407653097424	483.380730232211	482.557523987	443.844684202238	616.094062557861	550.688115048973	631.130734631465
WBGene00010609	1071.11307910541	1086.5317477292	963.626695676925	1097.99320675303	1037.11338927057	1041.30428094715	1074.554282333	1116.61591511721
WBGene00010610	39.4132518285541	45.1155050960221	50.1562365999701	32.636740752744	64.1969867424683	47.3918509659893	26.8219477649424	30.4618152461642
WBGene00010613	204.021538877221	279.152187781636	156.111286417407	256.431534485845	189.270426430381	331.742956761925	126.566066015822	183.722823203428
WBGene00010615	100.851556149536	133.466702575732	99.6855202424405	85.0886455339396	114.004993697832	139.542672288746	96.3913747802616	108.52021681446
WBGene00010616	74.1896505008078	87.4112911235427	66.4570134949603	74.5982645777005	71.9448989355248	82.9357391904813	59.5111966034659	65.6832891245415
WBGene00010617	33.6171853831785	14.0985953425069	19.4355416824884	9.32478307221256	25.4574257771857	23.6959254829947	25.9837618972879	10.4712489908689
WBGene00010619	27.8211189378029	25.3774716165124	21.9433535124869	15.1527724923454	36.5258717672665	18.4301642645514	16.763717353089	17.1347710759674
WBGene00010620	127.513461798263	154.144642411409	163.634721907402	182.998867792172	136.141885677993	169.820799294795	154.226199648419	169.443847306788
WBGene00010621	2115.5642525621	2958.82520921411	2886.49141632828	2666.88795865279	2164.98803565979	3077.83743218008	4330.06819230288	4273.22152000097
WBGene00010622	265.459843198203	364.683666192845	346.704985497293	290.233873122616	291.100129539124	302.781270060487	392.270986062282	320.800991811167
WBGene00010623	11.5921328907512	10.3389699178384	5.01562365999701	1.16559788402657	5.53422299504037	3.94932091383244	12.5727880148167	6.66352208509842
WBGene00010624	561.059231912359	817.7185298654	585.574062304651	714.511502908288	648.610935018732	705.612003271396	1174.29840058388	1131.84682274029
WBGene00010625	92.7370631260098	113.728669096222	107.835908689936	92.082232838099	92.9749463166783	117.163187110362	132.433367089403	135.174305154854
WBGene00010626	127.513461798263	120.308013589392	139.810509522417	107.235005330444	161.599311455179	129.01114985186	166.798987663235	138.030100334182
WBGene00010627	4153.46121475616	5120.6098283985	5044.46349604199	4900.1735044477	4202.68894243366	5938.46221409938	7304.78983660852	7116.64158688511
WBGene00010628	69.5527973445073	59.214100438529	50.1562365999701	44.2927195930097	22.1368919801615	47.3918509659893	23.4692042943246	29.5098835197216
WBGene00010629	515.849913638429	589.321285316788	533.536966832182	500.041492247399	568.91812389015	654.270831391575	647.917675696889	576.870626224234
WBGene00010630	5.79606644537561	8.45915720550414	3.76171774499776	6.99358730415942	2.21368919801615	6.58220152305407	3.3527434706178	2.85579517932789
WBGene00010631	478.755088388025	656.054636604654	729.773242529564	547.831005492488	623.153509241546	667.435234437683	932.900870699401	863.402075883467
WBGene00010632	12.7513461798263	12.2187826301726	7.52343548999551	12.8215767242923	7.74791219305652	7.89864182766488	5.86730107358114	10.4712489908689
WBGene00010633	5.79606644537561	0	2.5078118299985	3.49679365207971	4.4273783960323	1.31644030461081	6.70548694123559	2.85579517932789
WBGene00010637	92.7370631260098	112.788762740055	129.152309244923	125.88457147487	115.11183829684	144.80843350719	139.977039898293	151.357144504378
WBGene00010638	133.309528243639	196.440428438929	184.32416950489	150.362127039428	141.676108673034	144.80843350719	225.471998399047	194.194072194297
WBGene00010639	268.937483065428	231.216963617113	220.060488082369	254.100338717792	224.689453598639	239.592135439168	263.190362443497	259.877361318838
WBGene00010640	38.254038539479	24.4375652603453	23.8242123849858	24.477555564558	35.4190271682584	23.6959254829947	16.763717353089	21.8944297081805
WBGene00010641	532.078899685481	622.218007782638	657.673652417108	669.053185431251	660.78622560782	642.422868650077	633.668515946763	705.38140929399
WBGene00010642	1.15921328907512	2.81971906850138	0.626952957499626	3.49679365207971	4.4273783960323	3.94932091383244	0	3.80772690577052
WBGene00010643	0	2.81971906850138	1.88085887249888	4.66239153610628	2.21368919801615	10.5315224368865	0	2.85579517932789
WBGene00010644	11.5921328907512	17.8582207671754	8.15038844749514	17.4839682603986	13.2821351880969	13.1644030461081	5.86730107358114	18.08670280241
WBGene00010645	59.1198777428312	92.1108229043784	58.9335780049648	75.7638624617271	50.9148515543714	102.682343759644	108.125976927424	97.0970360971484
WBGene00010646	25.5026923596527	14.0985953425069	22.5703064699865	15.1527724923454	5.53422299504037	14.480843350719	25.9837618972879	14.2789758966395
WBGene00010648	16.2289860470517	6.57934449316988	12.5390591499925	10.4903809562391	5.53422299504037	9.2150821322757	7.54367280889004	12.3751124437542
WBGene00010649	3.47763986722537	7.51925084933701	5.64257661749663	5.82798942013285	1.10684459900807	2.63288060922163	3.3527434706178	5.71159035865579
WBGene00010655	3.47763986722537	3.7596254246685	3.76171774499776	8.15918518818599	2.21368919801615	3.94932091383244	4.19092933827224	6.66352208509842
WBGene00010657	6.95527973445073	9.39906356167126	8.15038844749514	5.82798942013285	8.8547567920646	19.7466045691622	6.70548694123559	12.3751124437542
WBGene00010658	76.5080770789581	98.6901673975483	52.6640484299686	67.6046772735411	50.9148515543714	93.4672616273678	39.3947357797591	79.962265021181
WBGene00010659	56.801451164681	25.3774716165124	30.093741959982	34.9679365207971	22.1368919801615	38.1767688337136	25.9837618972879	29.5098835197216
WBGene00010660	18.547412625202	32.8967224658494	10.6582002774936	38.4647301728768	25.4574257771857	30.2781270060487	10.0582304118534	22.8463614346231
WBGene00010661	121.717395352888	92.1108229043784	73.3534960274562	109.566201098498	89.654412519654	194.8331650824	51.9675237945758	72.34681120964
WBGene00010663	904.186365478595	1403.28018975752	1286.50746878923	1250.68652956051	1042.64761226561	1731.11900056322	1659.60801795581	1883.87288662997
WBGene00010664	734.941225273627	1156.08481808557	932.906000759443	663.225196011118	640.863022825675	1088.69613191314	1155.02012562783	1233.70351746965
WBGene00010665	2274.37647316539	3032.13790499515	2934.76679405575	2679.70953537709	2346.51054989712	3101.53335766308	4009.04300499123	3617.340560482
WBGene00010666	177.359633228494	129.707077151063	156.738239374906	104.903809562391	159.385622257163	197.466045691622	186.077262619288	163.732256948133
WBGene00010667	135.627954821789	134.406608931899	119.748014882429	163.18370376372	126.18028428692	130.327590156471	133.271552957057	137.078168607739
WBGene00010669	4.63685315630049	2.81971906850138	4.38867070249738	2.33119576805314	0	1.31644030461081	2.51455760296335	2.85579517932789
WBGene00010670	1049.08802661299	1274.51301896262	1230.70865557177	1229.70576764803	982.87800391917	1128.18934105147	1238.00052652562	1380.30100334182
WBGene00010671	2378.70566918215	1992.60147507431	2508.438782956	2073.59863568327	2587.80267248088	1907.52200138107	2278.18918828479	2019.99912351126
WBGene00010672	2.31842657815024	0	6.89648253249588	11.6559788402657	3.32053379702422	0	13.4109738824712	2.85579517932789
WBGene00010676	139.105594689015	156.024455123743	158.619098247405	121.222179938763	157.171933059147	164.555038076352	202.002794104722	164.684188674575
WBGene00010677	6117.16852644942	8351.06797454492	8868.87653678971	8674.37945292574	7993.63169403631	8718.78413743742	10945.8692456994	10842.5023641816
WBGene00010678	338.490280409936	434.236736549212	494.038930509705	435.933608625937	378.540852860762	476.551390269115	703.237942962082	724.420043822842
WBGene00010681	1014.31162794073	1097.8106240032	1099.67548745434	1545.58279421923	1598.28360096766	1537.60227578543	845.729540463339	1087.10603159748
WBGene00010683	0	4.69953178083563	0	1.16559788402657	2.21368919801615	1.31644030461081	5.86730107358114	4.75965863221316
WBGene00010685	301.395455159532	335.546569151664	319.11905536731	292.565068890669	285.565906544083	310.679911888152	337.788904664743	354.118602236659
WBGene00010687	146.060874423465	113.728669096222	164.261674864902	106.069407446418	148.317176267082	131.644030461081	185.239076751633	125.654987890427
WBGene00010689	52.1645980083805	15.9784080548411	54.5449073024674	29.1399471006643	83.0133449256056	10.5315224368865	31.0128771032146	29.5098835197216
