	amir_1_mix_11	amir_1_mix_13	amir_1_mix_14	amir_1_mix_15	amir_1_mix_17	amir_1_mix_20	amir_1_mix_21	amir_1_mix_24
WBGene00020104	1150.64182961862	1495.98093106282	1347.95092419794	1431.86126927628	1507.92977545456	1260.79268124169	861.333072754871	1166.74856143396
WBGene00020106	3.81850164696443	10.8056407540653	1.35882149616728	8.05321298805556	3.54807005989308	1.89024389991258	8.40780656702151	2.20975106332189
WBGene00020107	680.966127041991	717.974796770117	687.563677060645	777.940374646167	805.411903595729	746.64634046547	814.623036271418	709.330091326326
WBGene00020109	271.113616934475	205.307174327241	290.787800179799	268.977313801056	316.960925350448	278.810975237106	324.167653195163	328.1480329033
WBGene00020110	166.741238584114	178.893385817303	197.70852769234	192.471790414528	172.672742914796	197.530487540865	326.036054654501	298.316393548455
WBGene00020111	628.77993786681	551.087678457331	694.357784541482	582.247299036417	633.921850700897	720.182925866694	789.399616570353	738.05685514951
WBGene00020112	855.344368920033	675.952860504307	564.590331657506	670.832641905028	696.604421759008	656.859755219622	612.835678662902	637.513181768364
WBGene00020113	269.840783052153	271.341645602084	237.114351081191	247.233638733306	251.912974252409	284.481706936844	277.45761671171	256.331123345339
WBGene00020114	84.0070362332175	61.2319642730367	95.7969154797934	105.497090143528	127.730522156151	102.073170595279	85.0122663998842	86.1802914695536
WBGene00020115	358.939154814657	298.956060862473	319.323051599311	323.739162119833	374.912736328702	350.640243433784	343.785868518213	334.777286093266
WBGene00020120	7.63700329392887	10.8056407540653	15.6264472059238	4.83192779283333	13.009590219608	5.67073169973775	14.0130109450359	13.2585063799313
WBGene00020126	20.3653421171436	31.2162955117442	20.3823224425092	28.1862454581945	34.2980105789664	17.0121950992132	7.47360583735246	13.2585063799313
WBGene00020128	59.8231924691095	86.4451260325224	66.5822533121969	78.9214872829445	53.2210508983962	37.8048779982516	40.1706313757695	72.9217850896223
WBGene00020130	2.54566776464296	4.8025070018068	1.35882149616728	0.805321298805556	5.9134500998218	0.945121949956291	0	3.31462659498283
WBGene00020131	683.511794806634	650.739698744822	816.651719196537	775.52441074975	685.960211579329	667.256096669142	718.400361115505	618.730297730128
WBGene00020134	2.54566776464296	12.006267504517	5.43528598466913	8.85853428686111	7.09614011978616	11.3414633994755	5.60520437801434	7.7341287216266
WBGene00020135	48.3676875282162	40.8213095153578	32.6117159080148	26.5756028605833	30.7499405190733	15.1219511993007	21.4866167823883	22.0975106332189
WBGene00020136	8.90983717625035	3.6018802513551	5.43528598466913	12.0798194820833	5.9134500998218	0.945121949956291	5.60520437801434	1.10487553166094
WBGene00020137	103.09954446804	72.037605027102	67.2616640602805	81.3374511793611	98.1632716570418	78.4451218463722	72.8676569141865	72.9217850896223
WBGene00020139	105.645212232683	104.454527289298	72.6969500449496	122.408837418444	60.3171910181823	88.8414632958914	76.6044598328627	82.8656648745707
WBGene00020142	1008.08443479861	1009.72709712988	921.280974401418	957.527024279806	905.940555292699	858.170730560312	724.939766223188	881.690674265433
WBGene00020143	123.464886585183	111.658287792008	76.7734145334515	106.302411442333	85.1536814374339	86.0060974460225	47.6442372131219	49.7193989247424
WBGene00020146	315.662802815727	314.564208618346	245.267280058195	253.67620912375	270.836014571838	254.237804538242	170.958733529437	202.192222293953
WBGene00020148	44.5491858812517	28.8150420108408	31.2528944118475	44.2926714343056	39.0287706588239	32.1341462985139	34.5654269977551	22.0975106332189
WBGene00020149	133.647557643755	158.482731059624	118.896880914637	161.869581059917	107.624791816757	137.042682743662	118.64349266797	123.746059546026
WBGene00020152	7.63700329392887	26.4137885099374	6.11469673275277	15.3011046773056	8.27883013975052	9.45121949956291	7.47360583735246	8.83900425328755
WBGene00020153	33.0936809403584	34.8181757630993	48.9175738620222	41.8767075378889	40.2114606787882	28.3536584986887	21.4866167823883	27.6218882915236
WBGene00020155	47.0948536458947	46.8244432676163	48.9175738620222	64.4257039044445	48.4902908185387	53.8719511475086	38.3022299164313	38.670643608133
WBGene00020158	543.500067751271	523.473263196942	442.975807750534	521.848201626	289.759054891268	347.804877583915	391.430105731335	367.923552043094
WBGene00020160	64.9145279983954	111.658287792008	84.9263435104552	90.1959854662222	154.932392615331	109.63414619493	47.6442372131219	87.2851670012145
